timestamp,base_data_name,model_name,adaptation_method,selection_method,batch_size,seed,lr,n_train_steps,corruption_type,severity,shift_type,latta_anchor_weight,latta_noise_scale,cross_entropy,accuracy_top1
3/21/2026 16:32,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,jpeg_compression,5,synthetic,NA,NA,1.196374783,67
3/21/2026 16:34,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,gaussian_noise,5,synthetic,NA,NA,1.256849199,64.78
3/21/2026 16:36,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,frost,5,synthetic,NA,NA,0.868936702,74.65
3/21/2026 16:37,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,contrast,5,synthetic,NA,NA,0.581815388,81.56
3/21/2026 16:39,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,motion_blur,5,synthetic,NA,NA,0.636880164,80.34
3/21/2026 16:41,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,jpeg_compression,5,synthetic,NA,NA,1.145995568,67.82
3/21/2026 16:42,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,gaussian_noise,5,synthetic,NA,NA,1.315546482,62.8
3/21/2026 16:44,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,frost,5,synthetic,NA,NA,0.870063017,73.81
3/21/2026 16:45,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,contrast,5,synthetic,NA,NA,0.549747241,81.99
3/21/2026 16:47,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,motion_blur,5,synthetic,NA,NA,0.603771688,80.98
3/21/2026 16:48,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,jpeg_compression,5,synthetic,NA,NA,1.163287853,67.19
3/22/2026 12:18,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.994702891,72.42
3/22/2026 12:22,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,frost,2,synthetic,NA,NA,0.792049726,77.49
3/22/2026 12:27,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,contrast,2,synthetic,NA,NA,0.606656802,82.2
3/22/2026 12:29,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.703203056,79.41
3/22/2026 12:31,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,1.024591334,71.79
3/22/2026 12:32,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.868410329,74.29
3/22/2026 12:33,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,frost,2,synthetic,NA,NA,0.641870755,80.54
3/22/2026 12:35,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,contrast,2,synthetic,NA,NA,0.468840415,85.89
3/22/2026 12:36,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.557300834,83.12
3/22/2026 12:37,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.896290434,73.95
3/22/2026 12:38,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.81172642,75.38
3/22/2026 12:39,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,frost,2,synthetic,NA,NA,0.582015597,81.41
3/22/2026 12:40,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,contrast,2,synthetic,NA,NA,0.39989484,86.97
3/22/2026 12:41,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.478178708,84.43
3/22/2026 12:42,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.841447772,74.86
3/22/2026 12:43,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.826208301,74.6
3/22/2026 12:44,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,frost,2,synthetic,NA,NA,0.563059897,82.14
3/22/2026 12:45,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,contrast,2,synthetic,NA,NA,0.372786935,87.61
3/22/2026 12:46,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.449142805,85.53
