timestamp,base_data_name,model_name,adaptation_method,selection_method,batch_size,seed,lr,n_train_steps,corruption_type,severity,shift_type,latta_anchor_weight,latta_noise_scale,cross_entropy,accuracy_top1
3/21/2026 20:01,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,frost,4,synthetic,NA,NA,0.64683351,80.82
3/21/2026 20:02,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,contrast,4,synthetic,NA,NA,0.386981358,87.26
3/21/2026 20:03,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,motion_blur,4,synthetic,NA,NA,0.498862932,84.16
3/21/2026 20:04,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,jpeg_compression,4,synthetic,NA,NA,0.877016221,74.68
3/21/2026 20:05,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,gaussian_noise,4,synthetic,NA,NA,0.935701935,73.98
3/21/2026 20:06,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,frost,4,synthetic,NA,NA,0.628132444,81.52
3/21/2026 20:07,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,contrast,4,synthetic,NA,NA,0.367257673,88.4
3/21/2026 20:08,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,motion_blur,4,synthetic,NA,NA,0.493698899,84.73
3/21/2026 20:08,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,jpeg_compression,4,synthetic,NA,NA,0.85466703,75.98
3/21/2026 20:09,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,gaussian_noise,4,synthetic,NA,NA,1.624085674,69.31
3/21/2026 20:12,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,frost,4,synthetic,NA,NA,0.972350213,78.38
3/21/2026 20:13,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,contrast,4,synthetic,NA,NA,0.452027712,87.76
3/21/2026 20:14,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,motion_blur,4,synthetic,NA,NA,0.873510079,80.09
3/21/2026 20:15,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,jpeg_compression,4,synthetic,NA,NA,1.20601373,73.99
3/21/2026 20:16,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.315131904,62.11
3/21/2026 20:16,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,frost,4,synthetic,NA,NA,0.776138462,76.33
3/21/2026 20:17,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,contrast,4,synthetic,NA,NA,0.460653902,84.61
3/21/2026 20:18,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.559506902,81.94
3/21/2026 20:18,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.076526694,68.54
3/21/2026 20:19,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,gaussian_noise,4,synthetic,NA,NA,1.305690807,62.36
3/21/2026 20:19,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,frost,4,synthetic,NA,NA,0.766325421,76.59
3/21/2026 20:20,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,contrast,4,synthetic,NA,NA,0.460547813,84.67
3/21/2026 20:21,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,motion_blur,4,synthetic,NA,NA,0.557333421,82.05
3/21/2026 20:21,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,jpeg_compression,4,synthetic,NA,NA,1.066338618,68.7
3/21/2026 20:22,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,gaussian_noise,4,synthetic,NA,NA,1.29465501,62.89
3/21/2026 20:22,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,frost,4,synthetic,NA,NA,0.754478533,76.92
3/21/2026 20:23,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,contrast,4,synthetic,NA,NA,0.460616773,84.67
3/21/2026 20:24,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,motion_blur,4,synthetic,NA,NA,0.55528878,82.09
3/21/2026 20:24,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,jpeg_compression,4,synthetic,NA,NA,1.054273834,69.12
3/21/2026 20:25,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,gaussian_noise,4,synthetic,NA,NA,1.243225856,64.87
3/21/2026 20:25,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,frost,4,synthetic,NA,NA,0.677241125,79.43
3/21/2026 20:26,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,contrast,4,synthetic,NA,NA,0.468121594,84.27
3/21/2026 20:27,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,motion_blur,4,synthetic,NA,NA,0.56474531,82.21
3/21/2026 20:27,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,jpeg_compression,4,synthetic,NA,NA,0.989737215,71.16
3/21/2026 20:29,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,gaussian_noise,4,synthetic,NA,NA,1.184506883,65.68
3/21/2026 20:30,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,frost,4,synthetic,NA,NA,0.727847278,78
3/21/2026 20:32,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,contrast,4,synthetic,NA,NA,0.437949646,85.43
3/21/2026 20:37,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,motion_blur,4,synthetic,NA,NA,0.538374078,82.55
3/21/2026 20:39,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,jpeg_compression,4,synthetic,NA,NA,1.004353174,70.5
3/21/2026 20:40,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,gaussian_noise,4,synthetic,NA,NA,0.97245012,72
3/21/2026 20:42,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,frost,4,synthetic,NA,NA,0.648170912,80.86
3/21/2026 20:43,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,contrast,4,synthetic,NA,NA,0.391882785,87.2
3/21/2026 20:45,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,motion_blur,4,synthetic,NA,NA,0.498887819,84.17
3/21/2026 20:46,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,jpeg_compression,4,synthetic,NA,NA,0.872277186,74.85
3/21/2026 20:48,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,gaussian_noise,4,synthetic,NA,NA,0.936305389,73.96
3/21/2026 20:50,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,frost,4,synthetic,NA,NA,0.624314981,81.65
3/21/2026 20:51,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,contrast,4,synthetic,NA,NA,0.372116385,88.15
3/21/2026 20:53,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,motion_blur,4,synthetic,NA,NA,0.493315645,84.75
3/21/2026 20:54,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,jpeg_compression,4,synthetic,NA,NA,0.847822928,75.96
3/21/2026 20:56,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,gaussian_noise,4,synthetic,NA,NA,1.699009052,68.81
3/21/2026 20:57,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,frost,4,synthetic,NA,NA,0.938185935,78.82
3/21/2026 20:59,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,contrast,4,synthetic,NA,NA,0.435701492,87.75
3/21/2026 21:00,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,motion_blur,4,synthetic,NA,NA,0.791436724,81.3
3/21/2026 21:02,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,jpeg_compression,4,synthetic,NA,NA,1.45589767,71.71
3/21/2026 22:40,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.8262083009719848,74.6
3/21/2026 22:41,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,frost,2,synthetic,NA,NA,0.5630598966598511,82.14
3/21/2026 22:42,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,contrast,2,synthetic,NA,NA,0.3727869348526001,87.61
3/21/2026 22:43,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.4491428053855896,85.53
3/21/2026 22:44,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.8357623242378235,74.68
3/21/2026 22:45,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,gaussian_noise,2,synthetic,NA,NA,0.6897870690345764,79.08
3/21/2026 22:46,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,frost,2,synthetic,NA,NA,0.49516589660644533,84.39
3/21/2026 22:47,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,contrast,2,synthetic,NA,NA,0.33033040227890015,89.05
3/21/2026 22:48,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,motion_blur,2,synthetic,NA,NA,0.4152243844032288,86.71
3/21/2026 22:49,cifar10,resnet26,tent,last_iterate,64,2022,0.005,1,jpeg_compression,2,synthetic,NA,NA,0.7434605421066284,77.97
3/21/2026 22:49,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,gaussian_noise,2,synthetic,NA,NA,0.6665897855758667,80.04
3/21/2026 22:50,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,frost,2,synthetic,NA,NA,0.47594265494346616,85.14
3/21/2026 22:51,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,contrast,2,synthetic,NA,NA,0.32306605298519137,89.57
3/21/2026 22:52,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,motion_blur,2,synthetic,NA,NA,0.41212181997299197,87.16
3/21/2026 22:53,cifar10,resnet26,tent,last_iterate,64,2022,0.01,1,jpeg_compression,2,synthetic,NA,NA,0.7260793663978576,78.93
3/21/2026 22:54,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,gaussian_noise,2,synthetic,NA,NA,1.0777792644500732,76.6
3/21/2026 22:55,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,frost,2,synthetic,NA,NA,0.6301248966217041,83.91
3/21/2026 22:56,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,contrast,2,synthetic,NA,NA,0.42122870807647705,88.34
3/21/2026 22:57,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,motion_blur,2,synthetic,NA,NA,0.6151110436439514,84.4
3/21/2026 22:58,cifar10,resnet26,tent,last_iterate,64,2022,0.05,1,jpeg_compression,2,synthetic,NA,NA,1.4610652097702026,72.22
3/21/2026 22:58,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.9141436658859253,72.01
3/21/2026 22:59,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,frost,2,synthetic,NA,NA,0.6041652317047119,80.94
3/21/2026 23:00,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,contrast,2,synthetic,NA,NA,0.3924675391674042,87
3/21/2026 23:00,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.4671605662345886,84.91
3/21/2026 23:01,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.8891259449005127,72.98
3/21/2026 23:01,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,gaussian_noise,2,synthetic,NA,NA,0.9016778551101684,72.37
3/21/2026 23:02,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,frost,2,synthetic,NA,NA,0.5987710861206055,81.16
3/21/2026 23:03,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,contrast,2,synthetic,NA,NA,0.39014937019348145,87.02
3/21/2026 23:03,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,motion_blur,2,synthetic,NA,NA,0.4656726875305176,84.88
3/21/2026 23:04,cifar10,resnet26,eata,last_iterate,64,2022,0.005,1,jpeg_compression,2,synthetic,NA,NA,0.879071618,73.29
3/21/2026 23:04,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,gaussian_noise,2,synthetic,NA,NA,0.8870733484268188,72.89
3/21/2026 23:05,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,frost,2,synthetic,NA,NA,0.592475335,81.31
3/21/2026 23:06,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,contrast,2,synthetic,NA,NA,0.38743676624298096,87.04
3/21/2026 23:06,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,motion_blur,2,synthetic,NA,NA,0.4642434892654419,84.85
3/21/2026 23:07,cifar10,resnet26,eata,last_iterate,64,2022,0.01,1,jpeg_compression,2,synthetic,NA,NA,0.8673611607551575,73.66
3/21/2026 23:07,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,gaussian_noise,2,synthetic,NA,NA,0.8070525848388672,75.18
3/21/2026 23:08,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,frost,2,synthetic,NA,NA,0.5602783126831055,82.45
3/21/2026 23:09,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,contrast,2,synthetic,NA,NA,0.37389792938232425,87.69
3/21/2026 23:09,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,motion_blur,2,synthetic,NA,NA,0.46912839012145996,84.65
3/21/2026 23:10,cifar10,resnet26,eata,last_iterate,64,2022,0.05,1,jpeg_compression,2,synthetic,NA,NA,0.8063389161109924,75.4
3/21/2026 23:11,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.8256070760726929,74.65
3/21/2026 23:13,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,frost,2,synthetic,NA,NA,0.5631351430892945,82.12
3/21/2026 23:14,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,contrast,2,synthetic,NA,NA,0.3732267799377441,87.59
3/21/2026 23:16,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.4486591707229614,85.56
3/21/2026 23:17,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.8340609413146972,74.71
3/21/2026 23:21,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,gaussian_noise,2,synthetic,NA,NA,0.6879732891082764,79.09
3/21/2026 23:22,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,frost,2,synthetic,NA,NA,0.49444192605018616,84.37
3/21/2026 23:24,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,contrast,2,synthetic,NA,NA,0.33109910221099853,88.98
3/21/2026 23:25,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,motion_blur,2,synthetic,NA,NA,0.41570948801040647,86.64
3/21/2026 23:27,cifar10,resnet26,sar,last_iterate,64,2022,0.005,1,jpeg_compression,2,synthetic,NA,NA,0.7373015392303467,78.17
3/21/2026 23:28,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,gaussian_noise,2,synthetic,NA,NA,0.6671025868415833,80.06
3/21/2026 23:30,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,frost,2,synthetic,NA,NA,0.4755769375324249,85.26
3/21/2026 23:31,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,contrast,2,synthetic,NA,NA,0.3235332293510437,89.61
3/21/2026 23:33,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,motion_blur,2,synthetic,NA,NA,0.41131021032333376,87.1
3/21/2026 23:34,cifar10,resnet26,sar,last_iterate,64,2022,0.01,1,jpeg_compression,2,synthetic,NA,NA,0.7181759289741516,79.1
3/21/2026 23:38,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,gaussian_noise,2,synthetic,NA,NA,1.0933280863761903,76.09
3/21/2026 23:39,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,frost,2,synthetic,NA,NA,0.6551922172546387,83.23
3/21/2026 23:41,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,contrast,2,synthetic,NA,NA,0.38030468893051145,89.17
3/21/2026 23:42,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,motion_blur,2,synthetic,NA,NA,0.5889100757598877,84.79
3/21/2026 23:44,cifar10,resnet26,sar,last_iterate,64,2022,0.05,1,jpeg_compression,2,synthetic,NA,NA,1.222664235687256,74.57
